unique_customer_id,Recency,Frequency,Monetary
CARD_AMEX_0772,3,1,14.7
CARD_MASTERCARD_0900,43,1,14.7
CARD_VISA_0012,6,1,14.7
CARD_VISA_1227,87,1,14.7
CARD_VISA_4484,5,1,14.7
CARD_VISA_4526,28,1,14.7
CARD_VISA_4679,109,1,14.7
CARD_VISA_5103,95,1,14.7
CARD_VISA_5502,76,1,14.7
CARD_VISA_5837,4,1,14.7
CARD_VISA_8204,13,1,14.7
CARD_VISA_9768,45,1,14.7
GUEST_ORDER_9f36fb83-4b41-42a6-8143-a97aa343830e,33,1,14.7
GUEST_ORDER_c3b6e631-eab6-42e1-9b08-a029dbacbe40,43,1,14.7
LOYALTY_ac890560-f07a-45f1-bc77-fda61f485633,17,1,14.7
LOYALTY_b4aca2a4-8bcf-43b7-828b-4ab60d521756,34,1,14.7
LOYALTY_e607087e-455f-4928-9ccb-9f8ef66967af,41,1,14.7
LOYALTY_fb9d9435-f227-4347-aabd-e7513953a4c0,31,1,14.7
CARD_VISA_6652,28,1,14.69
CARD_VISA_9168,46,1,14.69
CARD_VISA_8850,16,2,14.65
CARD_AMEX_1039,112,1,14.65
CARD_AMEX_2782,102,1,14.65
CARD_AMEX_9027,29,1,14.65
CARD_AMEX_9471,109,1,14.65
CARD_DISCOVER_6772,102,1,14.65
CARD_DISCOVER_8442,112,1,14.65
CARD_MASTERCARD_2314,107,1,14.65
CARD_MASTERCARD_2897,109,1,14.65
CARD_MASTERCARD_7590,103,1,14.65
CARD_MASTERCARD_7947,35,1,14.65
CARD_MASTERCARD_8047,86,1,14.65
CARD_MASTERCARD_8120,76,1,14.65
CARD_MASTERCARD_9057,110,1,14.65
CARD_VISA_1389,18,1,14.65
CARD_VISA_6804,25,1,14.65
CARD_VISA_7165,111,1,14.65
GUEST_ORDER_033b96c2-8eb1-42f7-8626-71e91e6604f6,109,1,14.65
GUEST_ORDER_ab54b433-8882-4c34-ba97-bf929001188f,109,1,14.65
GUEST_ORDER_badf7de1-3584-4f4e-a72f-52c47653dac2,111,1,14.65
GUEST_ORDER_c7697078-88bf-4e5c-b75e-7af158c7ce22,20,1,14.65
GUEST_ORDER_f21e8652-a897-418d-8e58-c513a5fa4d74,90,1,14.65
LOYALTY_74311700-47d5-4be8-90f1-fa8274904ac6,5,1,14.65
LOYALTY_79d11cd8-69fa-4e27-826c-98fb16420435,109,1,14.65
GUID_f6c9578c-15f6-469b-a19e-e60f1a81ba52,54,1,14.63
CARD_DISCOVER_1638,48,1,14.6
CARD_VISA_5821,50,2,14.580000000000002
CARD_MASTERCARD_9231,23,2,14.58
CARD_VISA_2586,7,1,14.57
CARD_VISA_5186,48,1,14.57
GUID_c194afa5-86aa-4d89-b5ec-467cf7b3515f,16,1,14.57
CARD_DISCOVER_5886,96,2,14.56
CARD_MASTERCARD_8391,20,2,14.56
CARD_AMEX_3175,45,1,14.56
CARD_AMEX_5400,7,1,14.56
CARD_AMEX_7971,15,1,14.56
CARD_DISCOVER_5389,76,1,14.56
CARD_MASTERCARD_1500,38,1,14.56
CARD_VISA_1020,63,1,14.56
CARD_VISA_2962,8,1,14.56
CARD_VISA_3636,19,1,14.56
CARD_VISA_5789,43,1,14.56
CARD_VISA_9646,34,1,14.56
GUID_58e6de33-b13a-4413-a33e-e5eeb25ea97b,24,1,14.56
GUID_5c3be1e5-21a6-4ac8-be9d-8d869c016792,27,1,14.56
LOYALTY_1070a36c-8250-482a-a6a5-6edf9a203b1e,65,1,14.56
CARD_MASTERCARD_4683,73,2,14.559999999999999
CARD_AMEX_7784,12,1,14.55
CARD_VISA_2416,80,1,14.55
CARD_VISA_9521,1,1,14.55
CARD_VISA_9894,76,1,14.55
LOYALTY_20eb1bad-46d1-46d2-9e83-69286245a3ec,63,1,14.55
CARD_DISCOVER_8360,87,2,14.54
CARD_VISA_1060,69,2,14.5
CARD_AMEX_9213,96,1,14.5
CARD_VISA_0459,90,1,14.5
CARD_MASTERCARD_0831,40,2,14.48
CARD_VISA_7888,12,2,14.45
CARD_AMEX_7225,15,1,14.45
CARD_MASTERCARD_3510,41,1,14.45
GUEST_ORDER_f4776645-8e66-48f0-8379-85e2483ebeed,84,1,14.45
CARD_VISA_1845,104,2,14.440000000000001
LOYALTY_3f509626-9dff-45a0-985e-cf22c926513a,25,3,14.43
CARD_MASTERCARD_6265,38,2,14.43
CARD_AMEX_5389,22,1,14.43
CARD_DISCOVER_5765,32,1,14.43
CARD_DISCOVER_6654,74,1,14.43
CARD_MASTERCARD_1914,13,1,14.43
CARD_VISA_0984,66,1,14.43
CARD_VISA_1047,16,1,14.43
CARD_VISA_3893,72,1,14.43
CARD_VISA_5126,54,1,14.43
CARD_VISA_5262,81,1,14.43
CARD_VISA_5278,97,1,14.43
CARD_VISA_6744,55,1,14.43
CARD_VISA_7021,20,1,14.43
LOYALTY_2193a9e4-8706-404e-87d2-be7797471ddf,8,1,14.43
LOYALTY_37396516-9b7f-4453-b371-c8a0bc622678,43,1,14.43
LOYALTY_eb99ccee-1eee-47f1-8d8a-7a5a52c781c1,82,1,14.43
LOYALTY_f624d07a-bbf1-4d4b-982b-6c5284599aec,51,1,14.43
CARD_VISA_0539,78,1,14.38
CARD_MASTERCARD_6314,108,1,14.37
CARD_MASTERCARD_7211,107,1,14.37
CARD_VISA_2925,108,1,14.37
LOYALTY_05802c49-b9bd-4f90-97eb-b05d6f629b30,107,1,14.37
CARD_AMEX_0759,23,2,14.32
CARD_DISCOVER_2046,99,2,14.32
CARD_VISA_2476,101,2,14.32
CARD_VISA_3310,76,2,14.32
CARD_VISA_6275,41,2,14.32
CARD_VISA_6931,99,2,14.32
CARD_VISA_7639,77,2,14.32
LOYALTY_e1c9840a-6b6a-41bf-b033-af55919b7f8d,27,2,14.32
CARD_AMEX_0902,92,1,14.32
CARD_AMEX_6626,63,1,14.32
CARD_MASTERCARD_2718,69,1,14.32
CARD_VISA_0818,4,1,14.32
CARD_VISA_3312,4,1,14.32
CARD_VISA_5371,84,1,14.32
CARD_VISA_6170,29,1,14.32
GUEST_ORDER_2a814000-2329-4fc5-ae38-8f6c8fde2b28,43,1,14.32
GUEST_ORDER_49ac25f2-c5a7-4f3d-924b-54319e69a860,92,1,14.32
GUEST_ORDER_57f9e4ad-35b0-4a72-b14a-f1563523a71c,27,1,14.32
GUEST_ORDER_7e2c10f0-62fb-40c3-a1b6-3cc42075ea6c,110,1,14.32
GUID_c9ce29f8-4737-41e8-81c8-7b6a4b94c28a,25,1,14.31
GUID_b7f8283c-acc3-4436-8f0c-8f13a495bb8b,52,1,14.3
GUID_a38cff37-8c33-49ef-a875-9852cad741b3,23,1,14.29
CARD_AMEX_9602,19,1,14.28
CARD_MASTERCARD_1834,74,1,14.27
CARD_MASTERCARD_4236,73,1,14.27
CARD_MASTERCARD_4818,50,1,14.27
CARD_MASTERCARD_6461,1,1,14.27
CARD_VISA_0501,76,1,14.27
GUEST_ORDER_eda0a3c9-44d3-4d01-bcca-a053c17a83d2,114,1,14.27
LOYALTY_4e3bef37-4622-4e3c-86ac-5f4edb3e6109,11,1,14.27
CARD_MASTERCARD_5617,5,2,14.260000000000002
CARD_MASTERCARD_6074,107,2,14.260000000000002
CARD_VISA_9444,82,2,14.260000000000002
CARD_AMEX_8628,51,1,14.26
CARD_DISCOVER_6035,74,1,14.26
CARD_DISCOVER_6768,59,1,14.26
CARD_MASTERCARD_2685,34,1,14.26
CARD_MASTERCARD_3933,89,1,14.26
CARD_MASTERCARD_9021,98,1,14.26
CARD_MASTERCARD_9939,98,1,14.26
CARD_VISA_1440,110,1,14.26
CARD_VISA_2062,102,1,14.26
CARD_VISA_6326,35,1,14.26
LOYALTY_82070838-04d6-4063-8909-43daa0a3ffac,51,1,14.26
LOYALTY_ec25134b-4f15-45b4-b626-431d32c139cb,100,1,14.26
CARD_VISA_1673,9,1,14.25
CARD_VISA_7312,11,1,14.25
CARD_VISA_7345,82,1,14.25
GUID_939689f2-e9ab-41ed-a03c-591704a4fb27,16,1,14.25
CARD_AMEX_5373,112,1,14.24
CARD_MASTERCARD_2407,34,1,14.24
CARD_MASTERCARD_4765,63,1,14.24
CARD_MASTERCARD_7771,38,1,14.24
CARD_VISA_1545,104,1,14.24
CARD_VISA_6939,34,1,14.24
CARD_VISA_1747,84,1,14.23
CARD_DISCOVER_5561,76,1,14.22
CARD_MASTERCARD_4458,5,1,14.22
CARD_MASTERCARD_7286,38,1,14.22
CARD_VISA_5378,62,1,14.22
LOYALTY_143c55bb-5973-4cc0-a7a7-18c92c80d1cc,65,1,14.22
LOYALTY_54732b0c-9e59-450b-94bf-0e5881bf6ca2,14,1,14.22
CARD_VISA_7387,37,2,14.21
CARD_VISA_7807,61,2,14.21
CARD_AMEX_5643,27,1,14.19
CARD_VISA_4437,22,2,14.18
CARD_VISA_6686,112,1,14.18
LOYALTY_6b91f331-51e1-4b77-be32-41b6e66985bd,80,1,14.18
CARD_DISCOVER_2906,71,2,14.16
CARD_DISCOVER_5578,1,2,14.16
CARD_AMEX_0610,100,1,14.16
CARD_AMEX_7441,110,1,14.16
CARD_MASTERCARD_0235,105,1,14.16
CARD_MASTERCARD_0566,74,1,14.16
CARD_MASTERCARD_2559,107,1,14.16
CARD_MASTERCARD_3874,109,1,14.16
CARD_VISA_0471,8,1,14.16
CARD_VISA_2742,15,1,14.16
CARD_VISA_3764,2,1,14.16
CARD_VISA_7138,107,1,14.16
CARD_VISA_8217,109,1,14.16
CARD_VISA_9554,50,1,14.16
GUEST_ORDER_0acc8589-064a-4482-8dba-dbd5aae5c4a4,15,1,14.16
GUEST_ORDER_24647a93-f8d9-48bb-af5a-16c1fecd7856,113,1,14.16
GUEST_ORDER_39455096-20a5-4e2c-8758-e7553649b6d4,90,1,14.16
GUEST_ORDER_96608f2d-1ba3-4b43-a341-03f7bac5c4a9,40,1,14.16
LOYALTY_28e311d4-3548-4b3d-95c7-2044e67fc30d,32,1,14.16
LOYALTY_90006c9a-627e-432c-b8d0-fa1c12f4da7e,54,1,14.16
LOYALTY_d21f432f-d794-4664-af72-94d656fb2e70,97,1,14.16
CARD_AMEX_2500,33,2,14.150000000000002
CARD_DISCOVER_7123,25,2,14.150000000000002
CARD_MASTERCARD_0362,28,1,14.15
CARD_MASTERCARD_6425,43,1,14.15
CARD_VISA_1941,81,1,14.15
CARD_VISA_2036,75,1,14.15
CARD_VISA_8769,28,1,14.15
CARD_VISA_9106,47,1,14.15
GUEST_ORDER_17aa941a-6c1e-401b-a93c-9bbefdee2533,43,1,14.15
GUEST_ORDER_322df588-b3e9-4197-9e81-6eb6e6d91541,38,1,14.15
GUEST_ORDER_d8af9370-f26f-4615-a458-2b2f590b6473,24,1,14.15
LOYALTY_378a880d-3d2a-47a0-a6e7-7eeae8d811ac,44,1,14.15
LOYALTY_c02f83f5-705a-4603-9031-ad895445e051,39,1,14.15
CARD_MASTERCARD_2765,47,2,14.14
CARD_MASTERCARD_5056,112,1,14.12
CARD_MASTERCARD_1887,72,2,14.11
CARD_VISA_1744,43,2,14.11
CARD_DISCOVER_6110,5,1,14.11
CARD_VISA_5552,21,1,14.11
GUEST_ORDER_a5752728-ce74-4484-b3d8-f263903d2c5e,71,1,14.11
GUEST_ORDER_c0daa7aa-6573-45b3-b8fc-1ab4d1b911a5,79,1,14.11
GUID_aa264b8c-f031-4ad4-8502-b042d9601230,7,1,14.11
CARD_MASTERCARD_4629,95,2,14.100000000000001
CARD_VISA_0558,15,2,14.100000000000001
CARD_VISA_1526,13,2,14.100000000000001
CARD_VISA_5096,61,2,14.100000000000001
CARD_DISCOVER_4250,64,1,14.1
CARD_MASTERCARD_7630,35,1,14.1
CARD_MASTERCARD_9144,33,1,14.1
CARD_VISA_7413,12,1,14.1
CARD_VISA_6826,59,1,14.07
GUID_cf234035-154b-4762-8221-a4124d61cda5,16,1,14.06
CARD_VISA_3961,96,2,14.059999999999999
CARD_MASTERCARD_8441,27,3,14.040000000000001
CARD_AMEX_4812,2,1,14.01
CARD_MASTERCARD_2835,70,1,14.01
CARD_VISA_1622,13,1,14.01
CARD_VISA_1909,34,1,14.01
CARD_VISA_7542,34,1,14.01
CARD_VISA_9599,28,2,14.0
CARD_AMEX_2413,95,1,14.0
CARD_MASTERCARD_3434,35,1,14.0
CARD_VISA_2401,59,1,14.0
CARD_VISA_5268,21,1,14.0
CARD_VISA_6772,32,1,14.0
CARD_VISA_8720,16,1,14.0
CARD_VISA_9466,111,1,14.0
CARD_VISA_0013,89,2,13.99
CARD_AMEX_924F,100,1,13.99
CARD_DISCOVER_4848,89,1,13.99
LOYALTY_3e7496de-69e1-4a33-b87e-5c87deb268c3,24,1,13.99
LOYALTY_ae9771f3-4546-4a9d-baab-ae81b2f6d44c,68,1,13.99
CARD_AMEX_5245,21,1,13.97
CARD_AMEX_8883,51,1,13.97
LOYALTY_3a0121a6-6ddc-4376-b7af-ade72066f9ae,64,1,13.97
CARD_VISA_3517,1,2,13.96
CARD_VISA_9881,102,2,13.96
CARD_MASTERCARD_2322,38,2,13.94
CARD_VISA_0402,103,2,13.94
GUID_afc447c9-0c41-47d8-95af-25e6dc5c06e8,97,2,13.94
CARD_AMEX_2917,82,1,13.94
CARD_MASTERCARD_7822,95,1,13.94
CARD_VISA_5557,103,1,13.94
GUEST_ORDER_0ba95f84-6a1c-480f-8b9d-1223eda0238b,18,1,13.94
GUEST_ORDER_902e3517-0028-42aa-bc08-eee20074311c,3,1,13.94
CARD_AMEX_1015,90,1,13.91
CARD_DISCOVER_9084,47,2,13.88
LOYALTY_e07f5b14-aa54-4665-b0aa-3edc606e0093,3,2,13.88
CARD_AMEX_2629,96,1,13.88
CARD_AMEX_4980,103,1,13.88
CARD_DISCOVER_7506,87,1,13.88
CARD_DISCOVER_9808,15,1,13.88
CARD_MASTERCARD_5367,87,1,13.88
CARD_MASTERCARD_7614,89,1,13.88
CARD_MASTERCARD_9140,89,1,13.88
CARD_VISA_7911,80,1,13.88
CARD_VISA_8500,49,1,13.88
CARD_VISA_8811,59,1,13.88
GUEST_ORDER_42d3eaaf-16a7-49cf-ab2d-4ce643e0a361,97,1,13.88
GUEST_ORDER_68157915-7be3-45bb-8adf-6bc05248e4bd,27,1,13.88
GUEST_ORDER_6ebead7e-a00f-4101-99d4-b5351965f372,98,1,13.88
GUEST_ORDER_f1e07d7d-c949-47e9-a203-6786e4563a61,15,1,13.88
GUEST_ORDER_f884005d-b694-49f9-9bcc-c8c0a120dde2,32,1,13.88
LOYALTY_1a703dff-d697-4e38-baeb-2e87b37e1ec1,25,1,13.88
LOYALTY_636fb7ec-f44e-4c97-a4f3-848a94fe1602,6,1,13.88
LOYALTY_533a39a3-d099-4ad4-a712-485264c9ad55,20,2,13.879999999999999
CARD_VISA_3912,76,2,13.84
CARD_VISA_4880,9,2,13.84
CARD_VISA_5240,96,2,13.84
CARD_MASTERCARD_0168,25,1,13.84
CARD_MASTERCARD_2916,52,1,13.84
CARD_MASTERCARD_8583,70,1,13.84
CARD_VISA_2156,30,2,13.82
CARD_VISA_3301,37,2,13.82
CARD_MASTERCARD_5396,78,1,13.81
GUID_4f3287d9-9eef-4698-84e6-81b08af252d5,14,1,13.81
CARD_VISA_2679,113,1,13.8
CARD_DISCOVER_9898,32,2,13.79
CARD_VISA_3966,6,2,13.79
CARD_MASTERCARD_6029,50,1,13.79
LOYALTY_4a53cbb2-c073-4051-b980-94584b89918a,12,1,13.79
CARD_DISCOVER_2591,25,2,13.77
CARD_DISCOVER_8909,4,2,13.77
CARD_MASTERCARD_0103,40,2,13.77
CARD_VISA_6024,17,2,13.77
CARD_DISCOVER_2470,6,1,13.77
CARD_MASTERCARD_8841,29,1,13.77
CARD_VISA_5637,33,1,13.77
CARD_VISA_5646,63,1,13.77
GUEST_ORDER_4c92abf4-8d5c-4948-a236-97ec9084af21,22,1,13.77
LOYALTY_c05c0ef0-aab7-4769-87c6-d1be70a93802,76,1,13.77
CARD_VISA_9060,5,2,13.760000000000002
CARD_AMEX_2074,65,1,13.72
CARD_MASTERCARD_7876,31,1,13.72
CARD_VISA_1830,8,2,13.71
CARD_VISA_2965,91,2,13.71
CARD_VISA_3408,90,2,13.69
CARD_VISA_9065,14,2,13.68
CARD_VISA_6183,19,1,13.68
CARD_MASTERCARD_1139,97,1,13.67
CARD_MASTERCARD_2507,39,1,13.67
CARD_MASTERCARD_6774,57,1,13.67
CARD_VISA_8951,50,1,13.67
LOYALTY_6f88d182-d3b7-49de-8b36-765535473c99,77,1,13.67
CARD_MASTERCARD_6935,98,2,13.66
CARD_VISA_9770,1,2,13.66
LOYALTY_93a6c09a-7ee5-491e-9ec2-5291c1f910d7,100,2,13.66
CARD_VISA_3159,96,1,13.63
CARD_VISA_2577,29,1,13.62
CARD_MASTERCARD_0734,64,2,13.61
CARD_MASTERCARD_2202,28,2,13.61
CARD_MASTERCARD_3322,23,2,13.61
CARD_VISA_5112,22,2,13.61
CARD_VISA_6259,4,2,13.61
CARD_VISA_8597,18,2,13.61
CARD_AMEX_6364,112,1,13.61
CARD_DISCOVER_2074,111,1,13.61
CARD_MASTERCARD_0528,80,1,13.61
CARD_MASTERCARD_3247,61,1,13.61
CARD_MASTERCARD_9831,4,1,13.61
CARD_VISA_3578,57,1,13.61
CARD_VISA_4734,109,1,13.61
CARD_VISA_4924,5,1,13.61
CARD_VISA_6306,107,1,13.61
CARD_VISA_6564,83,1,13.61
CARD_VISA_7282,108,1,13.61
GUEST_ORDER_08d62818-dc45-4285-93da-7529803c407a,86,1,13.61
GUEST_ORDER_0db651b7-f801-4df2-922a-e86f8ebc2882,31,1,13.61
GUEST_ORDER_6a5d7837-b24a-4ecc-8fc6-8f69d852d294,53,1,13.61
LOYALTY_3e0da1f6-a4c1-4b38-a19e-6aaab0a87b74,107,1,13.61
LOYALTY_8871426f-0d80-4ea9-b73a-7e84eaa20c29,108,1,13.61
LOYALTY_b17a2058-56c0-41f5-b5a7-3bf5dc05ea75,99,1,13.61
CARD_MASTERCARD_4798,49,2,13.58
CARD_MASTERCARD_8777,108,2,13.58
CARD_VISA_6300,71,2,13.58
CARD_MASTERCARD_2760,112,1,13.57
CARD_MASTERCARD_7070,106,1,13.57
LOYALTY_0311049e-8917-4056-9809-86be6fbc70c9,24,1,13.57
CARD_MASTERCARD_3944,99,2,13.56
LOYALTY_82cdddc6-caa4-498b-80ce-dfd2bfcdf352,4,2,13.56
LOYALTY_aa8a1fb8-c68c-4338-8520-67515820f7bf,21,2,13.56
CARD_AMEX_4391,15,1,13.56
CARD_DISCOVER_2598,75,1,13.56
CARD_DISCOVER_5725,106,1,13.56
CARD_MASTERCARD_0050,32,1,13.56
CARD_MASTERCARD_1754,12,1,13.56
CARD_MASTERCARD_6273,112,1,13.56
CARD_MASTERCARD_8019,110,1,13.56
CARD_MASTERCARD_8857,102,1,13.56
CARD_VISA_2003,36,1,13.56
CARD_VISA_4898,11,1,13.56
CARD_VISA_5542,94,1,13.56
CARD_VISA_5633,12,1,13.56
CARD_VISA_6639,73,1,13.56
CARD_VISA_6955,34,1,13.56
GUEST_ORDER_081e9fb9-9c60-4672-97b2-c672a5da0c0a,93,1,13.56
GUEST_ORDER_2fe47c28-e7b1-43fd-a94a-0998da851c03,10,1,13.56
GUEST_ORDER_44a40d5d-b163-492a-ac44-4688f80d2656,97,1,13.56
LOYALTY_37798b40-cea7-4dea-8ff1-1daf2d0ffa1c,110,1,13.56
LOYALTY_9f87483f-bd96-4302-9d1c-6a3d30fa951e,2,1,13.56
LOYALTY_c5b1c2ba-70df-4d86-815d-43b0263cfb25,25,1,13.56
LOYALTY_df700a2f-7c6c-4dfc-9e20-e7b9b40761d7,37,1,13.56
LOYALTY_fe39657a-b3eb-48b4-96cf-90b523129b71,78,1,13.56
CARD_AMEX_9874,46,1,13.55
GUID_f615e0e6-55f3-48bc-83e7-3dae0ec4e3a4,6,1,13.55
LOYALTY_b535ba6b-b82b-4c68-a24e-5fab55a640b4,28,2,13.530000000000001
CARD_DISCOVER_5032,32,1,13.53
CARD_VISA_0198,37,1,13.53
CARD_VISA_1681,34,1,13.53
LOYALTY_577bd8e4-0b43-4e48-bb15-403b96dfd81e,95,1,13.53
CARD_VISA_8424,21,1,13.52
CARD_VISA_1255,36,2,13.5
CARD_VISA_4303,44,2,13.5
CARD_AMEX_5342,77,1,13.5
CARD_AMEX_8245,90,1,13.5
CARD_MASTERCARD_2411,18,1,13.5
CARD_VISA_1802,69,1,13.5
CARD_VISA_2800,104,1,13.5
CARD_VISA_5059,103,1,13.5
CARD_VISA_5202,96,1,13.5
CARD_VISA_5765,31,1,13.5
CARD_VISA_9153,77,1,13.5
CARD_VISA_9430,47,1,13.5
GUEST_ORDER_113506bb-c725-4f84-96c4-ba9c64817809,53,1,13.5
GUEST_ORDER_d8b2cf0a-dded-4b99-aff3-b3bcc5b3c989,95,1,13.5
LOYALTY_bc3577ba-1240-4c90-b472-a6ae2aea74fd,43,1,13.5
GUID_6d0f3459-3457-46e1-ba7d-0a4804f1fdd0,5,1,13.49
CARD_MASTERCARD_5862,65,1,13.47
CARD_VISA_5732,105,1,13.47
CARD_VISA_9909,80,1,13.47
GUID_c0400879-5715-4031-aff2-4609e6e222cf,72,1,13.45
CARD_AMEX_1937,79,1,13.44
CARD_DISCOVER_1818,76,1,13.44
CARD_MASTERCARD_6822,8,1,13.44
CARD_VISA_2862,51,1,13.44
CARD_VISA_5412,103,1,13.44
LOYALTY_0341119a-6fc2-412d-896c-77e6a710cda0,20,1,13.44
LOYALTY_101a40f0-ef8b-4bfa-8e8d-22472c34623b,51,2,13.43
CARD_AMEX_1722,5,1,13.43
CARD_AMEX_2875,21,1,13.43
CARD_AMEX_5306,37,1,13.43
CARD_DISCOVER_3099,104,1,13.43
CARD_DISCOVER_5951,61,1,13.43
CARD_MASTERCARD_6469,51,1,13.43
CARD_MASTERCARD_8871,43,1,13.43
CARD_VISA_2440,55,1,13.43
CARD_VISA_3537,103,1,13.43
CARD_VISA_5687,42,1,13.43
CARD_VISA_6363,16,1,13.43
CARD_VISA_8721,32,1,13.43
GUID_13f94fbe-7783-4b96-b158-4b46ee79962c,111,1,13.43
LOYALTY_2ed56aa2-1ca9-4342-946c-6c1e3492a0af,57,1,13.43
LOYALTY_361d65fc-8f32-432c-b33f-22daa9c9948d,87,1,13.43
LOYALTY_5fc74265-507c-4e2c-b0eb-782e1768ad4f,92,1,13.43
CARD_AMEX_4166,68,2,13.42
CARD_DISCOVER_4832,33,2,13.42
LOYALTY_51753444-1748-4c88-aa2d-1d5249b3ab33,25,2,13.42
CARD_AMEX_0676,76,1,13.39
CARD_VISA_7200,73,2,13.370000000000001
CARD_AMEX_4911,42,1,13.37
CARD_DISCOVER_6059,95,1,13.37
CARD_VISA_1641,38,1,13.37
CARD_VISA_3669,29,1,13.37
CARD_VISA_4379,88,1,13.37
LOYALTY_9de8d6b6-299e-4e6a-8605-98dc36118160,102,1,13.37
CARD_VISA_3770,54,2,13.34
CARD_MASTERCARD_1361,52,1,13.34
CARD_VISA_4541,69,1,13.34
CARD_VISA_7351,30,1,13.34
GUEST_ORDER_d13662aa-3817-484e-a3d4-bb30a5884bf3,62,1,13.34
CARD_MASTERCARD_5098,9,2,13.33
CARD_VISA_8137,70,1,13.31
LOYALTY_fb19111e-e1b8-4a26-9cb8-c5cf4c6a9307,57,1,13.3
CARD_VISA_4981,72,2,13.280000000000001
CARD_VISA_6822,19,2,13.280000000000001
CARD_VISA_8290,63,2,13.280000000000001
CARD_AMEX_2319,108,1,13.26
CARD_DISCOVER_1969,89,1,13.26
CARD_MASTERCARD_4177,14,1,13.26
CARD_MASTERCARD_4711,106,1,13.26
CARD_MASTERCARD_5586,86,1,13.26
CARD_MASTERCARD_6241,108,1,13.26
CARD_VISA_5011,18,1,13.26
LOYALTY_cca5c20c-467c-4b83-adc7-f9d3bf54a19d,5,2,13.24
CARD_AMEX_7989,44,2,13.23
CARD_VISA_2852,36,2,13.23
LOYALTY_7a003869-54d0-410c-a537-a1d7f3149d03,12,2,13.23
LOYALTY_b8793768-ce91-4c61-a8e0-965b560b34ca,77,2,13.23
CARD_AMEX_5951,69,1,13.23
CARD_DISCOVER_6840,9,1,13.23
CARD_DISCOVER_6854,112,1,13.23
CARD_MASTERCARD_9724,34,1,13.23
CARD_VISA_4256,27,1,13.23
GUEST_ORDER_ea1b3765-641d-4e46-8346-6c3bb0e6bfd6,54,1,13.23
LOYALTY_f9701ae4-b996-4a3d-80b6-236ef7a32098,6,1,13.23
CARD_VISA_4242,4,1,13.21
CARD_AMEX_7749,74,1,13.19
CARD_MASTERCARD_5482,39,1,13.19
CARD_VISA_2373,49,1,13.19
CARD_VISA_2408,64,1,13.14
CARD_VISA_4019,86,1,13.14
CARD_MASTERCARD_5867,75,2,13.129999999999999
CARD_DISCOVER_5974,71,2,13.120000000000001
CARD_VISA_1296,6,1,13.12
LOYALTY_e3ee8c33-4fa1-46cc-9052-fab267aac51b,69,1,13.12
CARD_MASTERCARD_3148,37,1,13.08
CARD_MASTERCARD_5926,34,1,13.08
CARD_MASTERCARD_7558,35,1,13.08
CARD_VISA_5172,67,1,13.08
CARD_VISA_5362,3,1,13.08
LOYALTY_2d936194-4e70-43b0-bf62-1b4b96faf886,78,1,13.08
LOYALTY_17183e08-e2a1-4363-b7fa-615524c59b5f,20,2,13.07
CARD_AMEX_3827,107,1,13.07
CARD_AMEX_4568,68,1,13.07
CARD_AMEX_5238,82,1,13.07
CARD_MASTERCARD_6260,36,1,13.07
CARD_MASTERCARD_7380,6,1,13.07
CARD_VISA_3132,109,1,13.07
CARD_VISA_4352,52,1,13.07
CARD_VISA_4396,80,1,13.07
CARD_VISA_4616,27,1,13.07
GUEST_ORDER_4636b765-f7a3-4fbf-9379-e9d5fc2439c2,21,1,13.07
GUEST_ORDER_66d85159-253c-4ff5-aa1a-1cffb7cd31a2,83,1,13.07
GUEST_ORDER_c9e27386-a43b-4d03-8f2c-0fafa059f449,79,1,13.07
GUID_70745867-41d8-40d3-926b-39a650a408ae,37,1,13.07
GUID_8583bff9-5ddd-4b26-baee-9f9077abc4a4,13,1,13.07
GUID_adaef60a-3d19-496f-8039-a1458ca96643,16,1,13.07
LOYALTY_37182c51-b2f1-49d8-a963-64a908db8666,91,1,13.07
LOYALTY_ab3e3fc5-3560-442e-8755-0711ad5fddc7,91,1,13.07
LOYALTY_c8acac0f-fd6f-45b3-8731-aea7382eb011,1,1,13.07
CARD_DISCOVER_0315,18,2,13.06
CARD_MASTERCARD_2499,90,2,13.06
CARD_MASTERCARD_5133,3,2,13.06
CARD_MASTERCARD_9355,74,2,13.06
CARD_VISA_6157,54,2,13.06
CARD_VISA_6323,6,2,13.06
CARD_VISA_8257,69,2,13.06
LOYALTY_129eb008-cdf6-4b77-8eab-ae897e9a0b86,93,2,13.06
LOYALTY_419dff63-4b79-441a-b65d-dc85d914b40f,3,2,13.06
LOYALTY_4229500b-605b-40b1-844c-8f18652b8da4,47,2,13.06
LOYALTY_42304bc0-586c-44ed-b926-6bcac2294546,76,2,13.06
LOYALTY_f8508e17-8db5-4bdd-b65f-36df83875c3e,88,2,13.06
CARD_AMEX_9752,67,1,13.06
CARD_MASTERCARD_6918,95,1,13.06
CARD_VISA_0962,18,1,13.06
CARD_VISA_4567,97,1,13.06
CARD_VISA_4837,77,1,13.06
CARD_VISA_6729,27,1,13.06
CARD_VISA_7245,36,1,13.06
CARD_VISA_9498,72,1,13.06
GUEST_ORDER_1805e197-5d05-431e-9de1-95ab2eb16c9b,72,1,13.06
GUEST_ORDER_7df6c8f1-ad56-4098-bab8-312cc76231e2,103,1,13.06
GUID_c373075a-112d-4b7a-8d21-e97c6846723c,62,1,13.06
